40,"[(105.1033324446814, 293.14660090642496), (90.67901635792438, 317.83666450005416), (84.25605052989584, 333.45203607543044), (104.56767310124842, 311.0274982126162), (105.08080153317177, 305.2124739304436), (105.26536358221884, 306.3807190427202), (79.33210636193824, 246.21003186463025), (78.9929264681691, 312.54718429566265), (75.56823598600923, 329.1435911721918), (201.7590064111162, 325.47793663993133), (182.4113749459109, 300.70653937689315), (153.1167398958303, 154.8398754619257), (317.6127806948944, 133.8430901575243), (102.02245426493278, 323.60127837778265), (98.39611442389602, 320.0985683273337), (91.65775908844276, 322.4947368421053), (94.07190842156176, 314.05272209383565), (80.32400494171993, 230.9969114250416), (131.4921365554277, 292.3785412899337), (121.98536783241096, 86.7641468432185), (120.74647014063072, 87.82166107713553), (87.81262433922583, 127.84110157448984), (87.01176877812392, 129.75790354217145), (96.64148806893505, 167.99386875828546), (132.7860835205283, 330.7946087850821), (102.29492932465784, 325.9208267893202), (255.24371878800423, 330.2877843040857), (156.10511817530715, 331.41036306539587), (91.44809109176155, 272.77679839249834), (253.32218937363575, 180.1845660763131), (181.12952675996155, 329.75937399850443), (94.84870423693953, 263.84412450294803), (94.59906747268832, 257.5121038792052), (92.8678408063765, 218.6586868991208), (91.37877643504532, 87.42966389728096), (85.03287927274786, 142.92280026054203), (82.53798184376811, 258.8213625451836), (90.08930479818048, 300.05211958457784), (97.24153621147283, 308.48025567412384), (86.77617156473391, 314.32144559173946), (149.10995890149968, 314.6213766636727), (288.9584547906394, 264.7811589070205), (200.3359104546504, 105.281098546042), (199.6324634864378, 104.78549175408008), (163.95207649328955, 95.74197914866654), (151.83101177293392, 95.7409371721646), (151.32559561950254, 96.75449991262306), (145.24816331446465, 92.32855594363484), (128.31791735929707, 96.2784374257896), (125.3885094415428, 89.20805831372324), (122.50186792344388, 118.29228691304098), (161.4277734588696, 177.17963778756732), (321.2484511063526, 120.6522198429693), (81.15010613859083, 125.05597720201229), (80.76416119046326, 260.0238146961386), (93.91335564672856, 270.5720686676744), (116.4701550173774, 273.71735532630885), (102.9562594676477, 324.68954230686), (86.73068258922513, 291.3104356086308), (87.91146810187828, 283.5840604528528), (88.24335739107191, 265.7715851376637), (117.92656929680524, 125.07345951084608), (127.89349396230674, 150.01588421171425), (96.7910932260228, 203.1615560026828), (97.46832939625337, 202.72779212217768), (88.07372928176795, 215.7727624309392), (88.69309957924264, 218.24605890603087), (87.41503046716316, 212.90936018957345), (88.85586197143262, 209.8214962522981), (88.79542968634523, 208.11739143287903), (88.94354089219331, 208.9435408921933), (88.57978033382341, 208.2706909971461), (88.74074711160804, 209.11542100283825), (87.21743884105507, 211.0680606806068), (88.54813436196079, 207.902590580254), (90.75556499575193, 211.4469272160861), (85.2569242081756, 233.1592635965032), (205.55777633921343, 324.66137994281706), (321.7904850797485, 218.81930985258188), (323.10921724333525, 160.91148610323313), (323.4854935887533, 154.17401513981153), (322.314424885162, 169.0568486604803), (318.6744460690586, 173.75444269485996), (93.5988867059594, 125.90414955051496), (94.8057081978244, 183.7059549175732), (86.20229224731244, 330.13449178089985), (80.12554818396491, 175.75253007983807), (86.82820244130392, 119.54260953298026), (318.5924883174179, 134.1115722868836), (311.7956198587563, 307.081466395112), (288.5108991426983, 325.80644878134416), (170.29780915729827, 329.9685161055726), (155.74471974004874, 335.58019394800976), (315.9693139750116, 88.25992017584451), (223.5690017513135, 169.4166082895505), (185.8938155439325, 322.0398980208689), (159.83971221482255, 313.3888041937468), (103.70292310659283, 329.7178830206353), (104.77329159019756, 328.9699071575084), (105.41992826579413, 112.82915932544677), (261.8409286097692, 300.9154589371981), (307.87639889196674, 308.8600831024931), (307.32218131369723, 310.6121338242356), (308.42599636652665, 243.35009083683437), (139.35451174948653, 298.80899415859807), (305.9288303596715, 142.78195978476353), (291.37833494943897, 240.29824075356697), (182.0714901186869, 238.2768157433916), (82.54545190098031, 177.08677313319953), (90.44743787112382, 311.19367165163845), (106.66549490699734, 317.482202170062), (217.5229005509489, 264.6647281429128), (77.98301803296825, 315.036231884058), (162.67922612367056, 330.7953610175832), (81.54211836283186, 233.68965707964605), (162.82171438000165, 317.25256441987733), (139.3022721611823, 307.92948274430574), (100.79149776530508, 323.43163392578737), (88.0726320955341, 297.6424287038552), (79.45179116377533, 212.8162373188904), (81.82327056058163, 205.35876130866157), (80.07552811539632, 159.21891525236026), (77.53980805042258, 180.92892135797163), (79.40020435051491, 312.70355731225294), (86.29319530710835, 316.496176673568), (139.93527282477544, 322.2930687759753), (131.7575167113204, 328.69889854131145), (90.8114730878187, 316.0979886685552), (101.89172806895591, 315.2521340191853), (102.02337462575878, 315.0715521740325), (102.28068653236085, 315.1026544833383), (113.1670533031054, 321.0395423630516), (96.04675777063235, 265.02414255091105), (99.42788975730151, 266.9960510078157), (103.71788926755684, 270.17615509246326), (98.50935895312242, 246.5398100601844), (91.00464152507251, 230.9370631302666), (187.59959623149396, 314.563068640646), (108.03124830467095, 317.3760646666305), (83.39748773518788, 239.22222222222223), (85.57119358190003, 145.73695601985457), (84.30269142741258, 155.6742764434916), (82.4826738824309, 271.18477510561337), (82.9677971419607, 271.1870846287687), (85.81603205289849, 304.2283769017399), (88.11625223244951, 307.5844758895453), (275.0860101092451, 222.9839665199196), (185.27464471908328, 289.2079551168391)]"
41,"[(79.98580278016539, 308.26215951865794), (98.18728526984984, 320.32290004057893), (101.79778962423612, 328.06360681315823), (103.51019889253024, 329.4630184201605), (109.9716091954023, 318.85155172413795), (146.70420062007847, 156.451779295964), (174.67262505405796, 120.14775839700158), (193.2738001802273, 106.51388041045318), (87.5356154272006, 86.53250907301471), (122.20704517198509, 216.0193120596768), (323.33710569105693, 334.33671544715446), (83.22376012351364, 315.74471139521654), (78.5071753789407, 109.04057403031526), (89.21841366401497, 207.973765793168), (88.42911764705882, 208.49417647058823), (88.0638606271777, 209.7936724738676), (87.10435510435511, 211.13959013959013), (88.9866811557859, 213.9418206135585), (86.60390836686099, 222.2563428852944), (82.88591810063167, 316.67920932258767), (317.06285876669506, 330.7499289570901), (320.96678878623766, 303.6211904003398), (320.3097726198603, 301.7928372630363), (326.4072440740621, 77.12639839164694), (128.93738964309492, 88.42738877471271), (139.279316374302, 132.91316487111513), (98.67585395933118, 143.21745490004875), (90.99900389105058, 141.32550972762647), (88.49644456149592, 91.4893629473561), (91.2283413276485, 98.16314324628412), (89.5181093057607, 111.15296898079764), (88.13190825227836, 318.38937041888465), (102.2016801984664, 116.77816305818672), (329.9813796302432, 333.6532701610231), (90.61720816018132, 334.40693867271125), (83.85047336441995, 184.5230464886251), (91.40305059317087, 312.8647514794544), (91.5760581086744, 312.6669925967314), (80.1056222258754, 315.3913091128281), (83.54754812465968, 230.63550174561996), (83.0806920415225, 132.07573702422144), (89.02516676773803, 125.54597827884668), (80.35474145806687, 86.05341372799805), (81.37272529148959, 309.5821619265555), (93.16264514535123, 310.54832688242885), (301.61641445126105, 193.4751465576005), (300.643530834341, 195.7236060728201), (293.6388577827548, 223.82704100677225), (294.9944277638021, 243.1015715870053), (289.6578826237054, 244.58417721518987), (85.65865811402881, 284.2159445605796)]"
42,"[(103.79184680190666, 309.2759671876732), (181.3601834367413, 307.35778257350955), (303.94192805292903, 330.0740363753248), (317.6127806948944, 133.8430901575243), (100.40028593779503, 319.78797442745), (323.3521878335112, 213.9149495115344), (324.16343498191964, 155.07368810683067), (321.4477730383891, 159.88641999801607), (318.6744460690586, 173.75444269485996), (318.1498303962936, 175.69096274234025), (319.2235910070835, 154.71150992524568), (318.6329124258423, 303.06550372829696), (311.6012126485223, 306.9457570896436), (311.7956198587563, 307.081466395112), (315.9693139750116, 88.25992017584451), (229.96660712227728, 162.3487956667051), (233.67965307988584, 183.81077336584556), (278.9873990306947, 201.23936456650512), (307.87639889196674, 308.8600831024931), (307.67685920200546, 313.6518435345728), (305.23822108553566, 154.10733162830348), (308.7993156882705, 220.4114919126796), (283.1138716923245, 232.138525173944)]"
43,"[(141.589363084922, 296.95734943674177), (109.75900637980182, 307.0110492737885), (270.66126715608044, 326.7737259282902), (323.432117650216, 275.112282961651), (189.46869878728285, 198.77469135802468), (182.7111280088101, 305.8918926005559), (183.8702762610153, 320.5535492241985), (82.4351822835057, 227.88773111877157), (86.47239783246782, 109.15867012869722), (85.97104801181486, 108.95003761807897), (94.59413844223972, 99.75732694720035), (131.28987747623955, 93.66231535554792), (243.98289668257024, 275.4468904327446), (196.35253798202768, 282.5214669293251), (132.1484108433411, 292.5860401386314), (125.2308465137641, 285.6675086832965), (114.84130733315024, 250.5489975281516), (114.73041627508432, 196.33368345403284), (163.4873738881261, 91.5881439914035), (243.2968141643221, 86.41444283400119), (94.20724403190552, 118.78066365778194), (89.552844844508, 127.57684865819805), (81.46893640967923, 154.3404614518852), (93.40872313893804, 166.02795580430936), (133.4542089123408, 166.18482194657017), (191.8760496155093, 108.34668984414132), (297.8912628981606, 98.20457604306864), (256.58619515240963, 117.19631605835272), (103.96034516462342, 194.05428802814936), (118.22345408686492, 213.33969899387452), (123.320989345093, 216.5325262264099), (122.74939260077304, 216.07838210933187), (139.79055122557324, 220.8642832937987), (82.10359484387155, 207.923880431159), (275.7082000698793, 298.6841992098261), (319.99342215285134, 181.2722002341268), (320.7832355602253, 113.03823366313516), (320.6182073942693, 105.57288767927588), (200.3451123044056, 105.4186442635256), (156.21546197729813, 90.39913544668588), (155.57430555555555, 91.00847800925926), (154.85622273618878, 91.47407559211877), (151.262849002849, 96.98452991452992), (125.8571759661626, 95.37082102091662), (139.0658106880075, 109.29015331398588), (153.16565126642973, 109.0661138376488), (137.08610711083335, 296.5312066951064), (87.91146810187828, 283.5840604528528), (87.64354605368912, 263.6335798103199), (122.7767490290989, 124.81837113750213), (125.03899453911802, 124.15260283746328), (88.5988297459474, 208.08326118756904), (88.92172075384303, 208.21723648785573), (88.87296245354247, 207.9110649381054), (88.32504693099722, 209.6495534444508), (87.74818121693121, 209.7221119929453), (87.19916113441293, 211.1171356351213), (94.8057081978244, 183.7059549175732), (88.35378758188232, 118.19954089916578), (251.7645386037253, 129.32603440921372), (284.31585883345195, 280.69067763105875), (84.89596336776691, 130.5576603341601), (268.157296762638, 280.14866201513087), (301.7881773399015, 291.2382298312202), (311.2241020370517, 275.7878356655335), (109.01549001265614, 277.28195674902327), (97.1610415185165, 265.75187352989445), (104.89352282044274, 271.7514894779994), (214.26893282773565, 263.65855904658724), (201.52199405566063, 231.64539313699), (184.8021862631593, 214.1007781158289), (136.1905259771594, 298.37169588762), (284.9712676208188, 223.9856338104094), (238.53719775913615, 119.09433688427042)]"
44,"[(226.39060601970576, 277.70703198812254), (103.36636463323136, 111.09035032030934), (255.82577445954985, 118.0498662803655), (144.28097019154484, 112.00045336053496), (157.53221930047783, 102.16111063986202), (128.88111787269634, 88.43817956334901), (125.38744213784682, 89.18555647062165), (250.3319083005767, 133.1372622155912), (143.07783268115736, 242.49438747822117), (106.29410147119484, 153.376185893029), (295.5753635116598, 242.8309465020576), (132.0097748815166, 304.8379200775528), (178.62468576480012, 283.0946987485842), (289.00792175248563, 199.3747204483604), (232.15021199273167, 163.167777104785), (177.34667718398737, 262.4183733836662), (100.70934061295134, 109.16325669096334), (98.40843337334934, 120.0345738295318), (97.86952931461602, 120.9119491084809), (248.77883843833877, 252.15431227691545)]"
45,"[(299.9796069199606, 331.32404467316326), (301.2721376831939, 330.2218821943961), (302.0914615948124, 328.130016007814), (302.63420351624933, 328.50013319126265), (310.11390556116214, 316.93724438306685), (87.3967006391432, 96.51609374100305), (183.45214541120384, 86.20402264600715), (87.60512564486604, 90.98515559993344), (95.3613652660261, 98.61302165495482)]"
47,"[(301.94614003590664, 92.16500483358652), (310.5920572388622, 124.78688951972656), (84.07852873836639, 332.6469626237697), (105.21900024265956, 309.7186969182237), (103.79184680190666, 309.2759671876732), (103.8371788671086, 306.1396341289937), (174.98350912887508, 330.0604486801949), (323.81562379545164, 86.48467814467429), (227.2909584384253, 300.7239006470008), (81.03885996163332, 311.26056453822963), (75.89456072229062, 327.8090096915743), (304.78055686644643, 93.6953161868806), (215.78592526741417, 174.30050758509935), (191.6553415851355, 193.884991682409), (188.94516799824888, 200.54867571412936), (256.18082206716093, 185.2506269079808), (168.4730487029869, 160.08807556762378), (254.33162808173643, 92.45645827914102), (302.512209819507, 94.22454015897156), (315.9394167512192, 149.53238634503975), (316.0883987109679, 316.11140126680743), (329.4041417672041, 339.5925508324877), (260.1333333333333, 331.0928794326241), (226.39060601970576, 277.70703198812254), (161.31069272779536, 292.02684679505603), (132.28810339291448, 292.39144279139464), (267.7312662169175, 316.44509600415154), (268.4980130386224, 316.0115061946443), (206.0440459421389, 329.7616480658793), (321.3212310460716, 305.2270501997936), (321.9866876114913, 311.2415666018797), (320.1264231050056, 308.4184537169745), (322.3213768864999, 302.4960030321825), (233.05189320528768, 331.7285586184953), (197.16770725424868, 111.49323851387294), (179.49875088252864, 327.2079509042524), (97.34518530683746, 265.5194339519352), (95.13475348338692, 262.07719721329045), (92.8678408063765, 218.6586868991208), (298.0568178733339, 266.1720009772783), (323.2347725312635, 310.65133139284177), (321.7439884628648, 333.0855252845095), (97.24153621147283, 308.48025567412384), (170.79347203117837, 96.50100298028428), (146.80999747112872, 110.72882070302622), (152.65406538139146, 109.52707460184408), (158.4304940232383, 102.76655799827245), (146.17461120953908, 91.81937062347085), (148.19681185965314, 91.41171083509816), (125.051728071176, 88.60716322573286), (125.38744213784682, 89.18555647062165), (241.80770639321963, 314.5732709009103), (243.7543538767396, 314.0162756792578), (181.914054193845, 94.01005718226487), (96.7910932260228, 203.1615560026828), (97.47137657180674, 202.97964923891465), (89.96362628708106, 209.5882215675408), (90.1583362258475, 208.93954645377764), (90.70908237778234, 203.39637526027155), (136.48098843725228, 326.0360823333242), (249.40190672787028, 329.428552027596), (262.5339457823328, 327.37710750604043), (262.8292346098688, 327.55401816540075), (318.58910589396095, 330.4868684523637), (321.3206388537262, 307.5946295348649), (86.7773376271766, 86.44541024252615), (89.16974119318958, 312.06203711295126), (322.8630787932368, 250.62200243120787), (319.90490380593894, 304.09666457549145), (320.1514886396776, 303.92666825737695), (311.2082496906366, 310.7580640725973), (281.4483719060472, 336.22382702578534), (272.4890811472446, 199.05544273513783), (327.97951453552605, 327.0554591079827), (304.4121951878156, 311.16145931786883), (307.5076825093544, 310.67173526523896), (304.9146914284163, 309.88805625695744), (304.6549646807944, 312.09721444755434), (304.806722028659, 312.2373929216986), (295.0862826672917, 247.76790108988632), (248.42402826855124, 292.35283237632507), (152.3063518223327, 317.63885661794507), (320.664819484082, 271.151173422737), (316.87298573199354, 303.7699976263945), (317.80444444444447, 305.9444575936884)]"
48,"[(318.752762917641, 100.44757664093282), (282.1072518046453, 87.94581533721949), (89.08758885286858, 89.25717514796419), (320.50706574212234, 105.11378331724158), (84.21887510848568, 148.89870937036312), (182.45188880969351, 93.73812609343614), (181.3865954198473, 95.24482442748092), (321.718447511397, 89.95622306875663), (327.89806253596777, 82.09671973911375), (200.234592941617, 87.36446469248291), (97.8235681369322, 143.5440780417739), (80.47794263105835, 107.5351137487636), (87.66060710490795, 101.87214611872146), (102.44012842020015, 91.1580089084283), (317.6269848816202, 84.31327057779468), (130.24844346858364, 112.61088218485878), (101.63823503352135, 85.65309075873475), (315.9030516919244, 97.49939203416471), (159.4758458961474, 88.04308207705192), (311.83258756904144, 86.46102216318255), (320.1161123774476, 136.9808859473265), (319.39759002381953, 99.10738405492503), (318.6829088767849, 92.62823494774032), (105.03842028547068, 150.05885426693436), (136.2020788164775, 97.11812906517028), (100.33804608667997, 117.6628502038338)]"
49,"[(251.44084613026396, 91.45018254786656), (313.6242293987897, 124.148690684916), (309.4719054357779, 190.3248702794195), (321.8850072780204, 89.84773115625593), (320.9846916986958, 89.89839361387602), (262.3476946555924, 86.73272092272474), (321.6925683234777, 91.80498641521496), (310.3379550917512, 88.3005217799144), (279.3399453996283, 91.47423907992564), (315.50359215686274, 146.30233725490197), (316.5662698525442, 135.20669375230844), (194.56685031874693, 90.64565725329564), (294.2694503621645, 152.86126970600768), (232.9227413974969, 97.62277275707729), (287.5173032045079, 86.77110251010302), (298.93515727205505, 91.776946703828), (251.50408813150872, 110.3707720113607), (232.51698282133063, 85.91326730457165), (224.25862467494943, 88.08480208032361), (243.37476226154112, 108.99628263500662), (257.56140835728496, 105.67424828653547), (196.8889558232932, 90.1359437751004)]"
50,"[(266.61751588805885, 88.96106031887614), (310.4122631549703, 136.38153581152417), (309.35894573474553, 291.59318757317504), (235.79948732554828, 159.37069211050982), (190.89398194031492, 219.87952868626803), (92.54362030784372, 321.1313120266834), (92.06354964396076, 318.2440682520489), (86.51912162362939, 331.6076427064452), (324.9890811404142, 211.1861694445247), (320.831121490004, 108.7753317764994), (324.7135308675005, 82.36117985419035), (288.54807551158217, 89.95643110889287), (202.42176427235103, 84.3505300754011), (79.84944778784472, 327.1809734805899), (305.4157781367797, 330.5260366182014), (319.43720050768, 322.0047141710053), (317.33579815006226, 325.4780684317935), (324.14841953254535, 303.5159116435792), (323.2981984129687, 88.75302251132378), (316.0739188688389, 134.69360586105648), (311.50204817302966, 145.73682342017588), (317.2361332835162, 323.19289426310246), (267.9785220539829, 124.79457428132544), (296.4419840818647, 89.21213757816942), (294.2771891467653, 89.35483238031169), (303.2248382250982, 99.1587993991218), (99.54584145638266, 334.0642521760619), (101.1475401112205, 328.6213979724876), (98.34491335261836, 309.4374814133932), (84.78061252543026, 316.50860504756145), (302.72253350277265, 99.3791878465804), (306.6430278425614, 97.4359505916904), (221.1389772727273, 90.57511363636364)]"
51,"[(86.78784439820944, 332.1714582939285), (95.75751739205428, 99.6934111424136), (88.28075591459896, 106.1566358915176), (192.04302369110647, 321.9492218835232), (305.4157781367797, 330.5260366182014), (81.69561108485978, 198.2834032854324), (310.92257991385173, 175.1838585354795), (102.36927363069763, 102.98876985380704), (177.46715810004588, 101.2104463056448), (97.08278244783592, 202.0552517750755), (96.683090495923, 202.6577462906029), (90.29463988122292, 206.4730176044602), (88.93160300840584, 207.81648724376936), (89.21841366401497, 207.973765793168), (227.18149628783556, 276.4565391205025), (230.17583603020492, 87.76956025128499), (229.08073887489505, 87.79167086481948), (209.0289771520466, 201.22210759474467), (200.21663108396615, 236.30946139502203), (200.4652722643524, 244.17332384263696), (199.6189565402189, 237.01710763999571)]"
56,"[(308.3804969217238, 160.51756266490764), (315.2828856234892, 308.87405274737216), (315.01612994190964, 94.89202526648243), (92.06354964396076, 318.2440682520489), (88.85520564832456, 321.083127871792), (103.79184680190666, 309.2759671876732), (319.2482990165493, 94.054045220905), (323.2433141615203, 303.23464708844654), (323.4415716231737, 260.720051283421), (316.76149808251967, 243.1343052193543), (86.6619843988371, 110.15578135344406), (79.08767449778686, 190.38727159232775), (78.4937093559034, 331.6152413319826), (79.21581103730834, 325.3325159848532), (319.5165019916197, 322.0237442449951), (301.77576179883687, 324.4492000107201), (302.49396595359246, 328.2108053387324), (304.91126876141567, 325.30462980120177), (302.9438975817923, 93.8524039829303), (316.0739188688389, 134.69360586105648), (311.709424805603, 146.2306292395081), (313.5353404525269, 301.45334637344047), (316.2822358729188, 314.9940517552881), (320.87785989717224, 334.296497429306), (309.3959954558364, 317.8380289690429), (100.7582561307902, 319.07877384196183), (309.8037586437653, 224.70956948472005), (288.1251193127585, 263.666613638774), (130.55153329946796, 291.3434751223164), (124.3252084329032, 283.38301205459084), (114.22641086682538, 265.3870326284834), (114.73041627508432, 196.33368345403284), (261.3351863617111, 311.7308873358746), (268.07351168338164, 317.137917767461), (279.3710344827586, 323.4298275862069), (105.37616123865456, 329.8795248264816), (108.26049847375752, 335.9491746436298), (108.8745817501276, 319.0015879317189), (176.78861742531603, 328.5174026415736), (89.36395927817068, 87.62589197932193), (317.1325452510306, 319.61773458188867), (321.13203013203014, 310.34576234576235), (97.24153621147283, 308.48025567412384), (81.96928517724375, 321.1750438584278), (83.87489502343348, 317.51003711429576), (316.76097097684294, 186.37973127741), (309.1412151067324, 260.9062944718117), (88.24335739107191, 265.7715851376637), (181.3865954198473, 95.24482442748092), (177.46715810004588, 101.2104463056448), (127.26284903771275, 150.87921348314606), (119.5734849366058, 163.09180528091196), (99.34910916371656, 199.5992977772619), (96.75213006902504, 203.05303602243316), (89.21841366401497, 207.973765793168), (88.89896258853264, 208.6932142122432), (88.67762599818644, 208.47462485740195), (87.21743884105507, 211.0680606806068), (86.60390836686099, 222.2563428852944), (83.21053802926612, 258.7751905636232), (84.84092501751927, 315.56720392431674), (322.8290190735695, 156.94550408719346), (320.682006839124, 302.5316766295127), (324.1423585225347, 92.5026770586242), (219.48302756359124, 90.25519217702148), (93.22130707251569, 142.28755595344674), (98.21805385912872, 93.88710521723958), (86.95295320889798, 85.74184991050882), (86.71620798830979, 91.69084875791523), (89.5181093057607, 111.15296898079764), (223.2361200116516, 168.87250218467813), (233.67965307988584, 183.81077336584556), (272.4890811472446, 199.05544273513783), (310.06220953020886, 215.2924575844112), (324.8700422167845, 279.66976794213343), (329.9813796302432, 333.6532701610231), (89.94112346049864, 323.87702012616404), (307.7241557734205, 263.75631808278865), (320.3641269397456, 192.1386830700405), (261.55107773756146, 301.32459078385824), (261.8409286097692, 300.9154589371981), (321.9668323711781, 267.8329057087877), (311.9159256710255, 241.68214728148655), (310.0355222734255, 243.33023370638577), (248.42402826855124, 292.35283237632507), (205.8108230192429, 318.3013220104195), (308.7948139160859, 181.13817330210773), (293.15787023088933, 236.39662019665303), (270.6555630756555, 255.45734632021893), (295.1740306582507, 233.46241495204524), (321.4498394419223, 236.0511017606024), (313.8887818306951, 197.08456985547144), (262.7056349649977, 276.7342489818733), (311.0237007120842, 275.72151663301094), (311.1835151006711, 275.4647913171141), (311.3566116356348, 275.78202964291364), (189.67136414881625, 216.9430071797306), (116.62040493773333, 308.9143799220645), (155.08110030827604, 246.89320014228124), (304.35295900374695, 186.75749393872604), (291.694468336738, 202.82034189872056), (296.7121404799913, 233.31034389458588), (223.41497081128267, 270.8100278247586), (305.5057942541499, 221.0643774380001)]"
57,"[(315.47771671110627, 308.1035533547369), (323.17991325562485, 259.20357820547576), (323.8578400169743, 289.5472363674942), (315.5281315900464, 326.9417404751863), (298.94309937013315, 326.57777659659286), (297.4305946684894, 331.933998632946), (297.202033170016, 333.56119160531347), (301.36239627705413, 332.3385369216753), (327.1352586177504, 335.9568686283201), (318.6178066719925, 298.8320431944024), (322.3469059372188, 313.87558294924594), (325.1903300577846, 333.9048023244426), (83.08128889503527, 153.4100124464113), (79.30633693972179, 109.6812701981172), (87.9827119706075, 119.70356868217938), (123.9718630537441, 124.3918934112885), (128.29585982761057, 125.21062597145684), (182.6239170655781, 88.58353646001586), (127.312712762989, 150.87680674144764), (104.4590117593849, 193.0417514699231), (89.02270483711747, 210.59701029473985), (89.80329912448542, 208.59097234301615), (88.82976755288992, 207.67138125503536), (89.30082235387744, 208.40625460547648), (198.91592245698104, 322.95733500326725), (262.4527705466716, 327.2758858842905), (262.8061090373797, 327.47431785920827), (262.92561433401664, 327.28630760629375), (323.9113005476274, 277.6809733200248), (321.8171993632133, 170.69379132990449), (320.9359682713348, 291.390590809628), (320.7795082659757, 332.52823386937786), (318.7528892557785, 333.05181610363223), (312.6226877903789, 322.4824690502987), (322.0031531649894, 305.6650024962556), (320.1576684558862, 304.6131116785659), (311.353584977756, 309.48358306722344), (325.0385333609983, 316.0360731541038), (331.0855068566819, 334.76556197902664), (307.32937677509244, 310.74706607362947), (244.6946371398079, 328.4157684098185), (156.90137892105474, 317.8257936187942), (88.403284125819, 224.1169290161216), (78.53346484430041, 173.94941524587853), (81.5218368657675, 309.57905159494754), (79.42138618115416, 312.554499315234), (82.45944552951389, 312.4287380642361), (304.20839086564, 327.7590281465746), (316.24986100950986, 99.03698610095098), (318.7081949210707, 255.5398490048044), (312.37259255296385, 309.2658624010272), (301.6388706679785, 193.765305564666), (200.1016179626878, 244.0657916460294), (86.99668967065028, 287.5283902822196), (85.23337631755999, 303.3668143081408), (270.98570741611456, 257.22186898910024), (282.7278062511618, 234.6720397270096), (275.9625553808775, 142.03741603544375), (297.09970200085144, 129.38067262664964), (291.0391486126948, 91.22512645089613), (249.096095036462, 109.10091743119266), (267.7053092230204, 210.300883494344), (296.7890024883696, 250.3956778102348), (96.94764618957146, 124.20151391779004), (97.18804231546416, 123.33718649708784)]"
58,"[(315.03435114503816, 304.8273430873622), (91.7947891413805, 318.01150864480377), (88.81439371031146, 329.4307831871787), (98.83843555942912, 315.451083996078), (104.49976120241608, 308.41045090602614), (78.20355199083357, 138.2694070466915), (77.7426898977685, 255.05727162800923), (81.03885996163332, 311.26056453822963), (78.4937093559034, 331.6152413319826), (79.21581103730834, 325.3325159848532), (319.69987897284784, 320.43211955377814), (323.8914220195718, 292.9980801535877), (308.232440981782, 86.19694218264894), (189.10556732806785, 198.89776261111265), (317.6127806948944, 133.8430901575243), (317.08992381156776, 279.5750348749866), (316.18846939338744, 315.1790307446045), (217.4421111893033, 330.3249261083744), (92.51854516386892, 312.707860378364), (80.92383337727392, 233.56506722910623), (256.9473869769208, 272.63626501776366), (188.3225438986441, 285.7439153145143), (143.7695599515543, 293.20037679989235), (302.76526327734905, 86.49012709940989), (293.2425558312655, 92.40460748928491), (90.54219454584496, 205.31010153685696), (89.48198923914035, 205.5437881873727)]"
59,"[(319.8807533712248, 310.63574055499834), (317.4334651213172, 296.30979202772966), (320.7265096304008, 333.7694560124935), (302.8845824411135, 316.48493040685224), (81.42648515552034, 154.61995867885545), (185.7590227219732, 321.6658289504365), (293.936082770513, 248.86403218853283), (248.42402826855124, 292.35283237632507), (195.72104164829676, 330.11383475883963), (182.0714901186869, 238.2768157433916), (154.6449658338672, 317.885223147555), (190.97673567034468, 333.0758470852456), (313.5920201574149, 306.6687534093565), (312.37259255296385, 309.2658624010272), (276.7321998491267, 326.43567573840886), (143.07783268115736, 242.49438747822117), (307.5020170696232, 185.04958972529437), (300.643530834341, 195.7236060728201), (299.8000901129228, 198.5970544338374), (293.304210159122, 219.65594225454157), (295.73833660633727, 242.2490313677618), (86.34143347376056, 303.14588622604134), (118.02688590156647, 309.4087323630708), (149.5344851114932, 294.13870465897), (289.98813223317615, 201.0987462494642), (232.15021199273167, 163.167777104785), (291.7895593062778, 269.46776864305843)]"
62,"[(323.4854935887533, 154.17401513981153), (314.4708501460971, 170.65626826213995), (322.6168802954595, 148.62239300456224), (320.303886032201, 115.41217792014386), (321.50946611132144, 160.09119922107428), (317.65029308984333, 98.2135046781648)]"
